direction,doc_id,document_key,segment_index,document_selected_system,document_score,document_major_errors,document_annotated_segments,document_total_segments,selection_action,final_system,selected_score,selected_major_errors,final_score,final_major_errors,final_annotations
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,10,Lumen,90.83333333333333,0,12,12,retain,Lumen,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,11,Lumen,90.83333333333333,0,12,12,retain,Lumen,95.0,0,95.0,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,0,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,1,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,2,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,3,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,4,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,5,MakotoAI,86.08695652173913,0.08695652173913043,23,23,replaced,GPT 5.5,70.0,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,6,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,7,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,8,MakotoAI,86.08695652173913,0.08695652173913043,23,23,replaced,UvA-MT,75.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,9,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,10,MakotoAI,86.08695652173913,0.08695652173913043,23,23,replaced,Gemini 3.1 Pro,35.0,1,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,11,MakotoAI,86.08695652173913,0.08695652173913043,23,23,replaced,UvA-MT,30.0,1,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,12,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,13,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,14,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,15,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,16,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,17,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,18,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,19,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,20,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,21,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_independent.621897,news_###_independent.621897,22,MakotoAI,86.08695652173913,0.08695652173913043,23,23,retain,MakotoAI,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_newrepublic.com.18633,news_###_newrepublic.com.18633,0,Wayfinder,98.75,0,4,4,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_newrepublic.com.18633,news_###_newrepublic.com.18633,1,Wayfinder,98.75,0,4,4,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_newrepublic.com.18633,news_###_newrepublic.com.18633,2,Wayfinder,98.75,0,4,4,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_newrepublic.com.18633,news_###_newrepublic.com.18633,3,Wayfinder,98.75,0,4,4,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,0,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,90.0,0,90.0,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,1,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,2,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,3,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,4,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,5,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,95.0,0,95.0,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,6,Gemini 3.1 Pro,90.75,0,20,20,replaced,UvA-MT,75.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,7,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,8,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,90.0,0,90.0,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,9,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,10,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,90.0,0,90.0,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,11,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,87.5,0,87.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,12,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,13,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,14,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,90.0,0,90.0,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,15,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,16,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,87.5,0,87.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,17,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,18,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_rte.en.ie.159850,news_###_rte.en.ie.159850,19,Gemini 3.1 Pro,90.75,0,20,20,retain,Gemini 3.1 Pro,92.5,0,92.5,0,2
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_standard.co.uk.318402,news_###_standard.co.uk.318402,0,Lumen,95.0,0,3,3,retain,Lumen,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_standard.co.uk.318402,news_###_standard.co.uk.318402,1,Lumen,95.0,0,3,3,retain,Lumen,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_news_###_eng_Latn_###_kor_Hang_###_standard.co.uk.318402,news_###_standard.co.uk.318402,2,Lumen,95.0,0,3,3,retain,Lumen,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116261628446183895,social_###_116261628446183895,0,Gemma 4 - 31B,92.5,0,4,4,retain,Gemma 4 - 31B,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116261628446183895,social_###_116261628446183895,1,Gemma 4 - 31B,92.5,0,4,4,retain,Gemma 4 - 31B,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116261628446183895,social_###_116261628446183895,2,Gemma 4 - 31B,92.5,0,4,4,retain,Gemma 4 - 31B,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116261628446183895,social_###_116261628446183895,3,Gemma 4 - 31B,92.5,0,4,4,retain,Gemma 4 - 31B,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262294091035303,social_###_116262294091035303,0,UvA-MT,96.66666666666667,0,3,3,retain,UvA-MT,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262294091035303,social_###_116262294091035303,1,UvA-MT,96.66666666666667,0,3,3,retain,UvA-MT,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262294091035303,social_###_116262294091035303,2,UvA-MT,96.66666666666667,0,3,3,retain,UvA-MT,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262385440390581,social_###_116262385440390581,0,Gemini 3.1 Pro,88.75,0,4,4,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262385440390581,social_###_116262385440390581,1,Gemini 3.1 Pro,88.75,0,4,4,retain,Gemini 3.1 Pro,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262385440390581,social_###_116262385440390581,2,Gemini 3.1 Pro,88.75,0,4,4,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116262385440390581,social_###_116262385440390581,3,Gemini 3.1 Pro,88.75,0,4,4,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116263980704077579,social_###_116263980704077579,0,UvA-MT,93.33333333333333,0,3,3,retain,UvA-MT,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116263980704077579,social_###_116263980704077579,1,UvA-MT,93.33333333333333,0,3,3,retain,UvA-MT,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116263980704077579,social_###_116263980704077579,2,UvA-MT,93.33333333333333,0,3,3,retain,UvA-MT,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116264083474772144,social_###_116264083474772144,0,Cohere CAT+,90.0,0,3,3,retain,Cohere CAT+,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116264083474772144,social_###_116264083474772144,1,Cohere CAT+,90.0,0,3,3,retain,Cohere CAT+,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116264083474772144,social_###_116264083474772144,2,Cohere CAT+,90.0,0,3,3,retain,Cohere CAT+,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116264563177049374,social_###_116264563177049374,0,TRIVE,93.33333333333333,0,3,3,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116264563177049374,social_###_116264563177049374,1,TRIVE,93.33333333333333,0,3,3,retain,TRIVE,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116264563177049374,social_###_116264563177049374,2,TRIVE,93.33333333333333,0,3,3,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116271214450071868,social_###_116271214450071868,0,Wayfinder,91.66666666666667,0,3,3,retain,Wayfinder,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116271214450071868,social_###_116271214450071868,1,Wayfinder,91.66666666666667,0,3,3,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116271214450071868,social_###_116271214450071868,2,Wayfinder,91.66666666666667,0,3,3,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116272918492881244,social_###_116272918492881244,0,PseudoRef,88.33333333333333,0,3,3,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116272918492881244,social_###_116272918492881244,1,PseudoRef,88.33333333333333,0,3,3,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116272918492881244,social_###_116272918492881244,2,PseudoRef,88.33333333333333,0,3,3,retain,PseudoRef,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,0,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,90.0,0,90.0,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,1,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,90.0,0,90.0,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,2,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,97.5,0,97.5,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,3,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,95.0,0,95.0,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,4,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,97.5,0,97.5,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,5,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,97.5,0,97.5,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,6,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,95.0,0,95.0,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,7,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,95.0,0,95.0,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116274786768708275,social_###_116274786768708275,8,Gemini 3.1 Pro,95.0,0,9,9,retain,Gemini 3.1 Pro,97.5,0,97.5,0,2
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116275516661006755,social_###_116275516661006755,0,Wayfinder,96.66666666666667,0,3,3,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116275516661006755,social_###_116275516661006755,1,Wayfinder,96.66666666666667,0,3,3,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116275516661006755,social_###_116275516661006755,2,Wayfinder,96.66666666666667,0,3,3,retain,Wayfinder,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116278623536232887,social_###_116278623536232887,0,MakotoAI,0.0,0,3,3,score_below_80,MakotoAI,0.0,0,0.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116278623536232887,social_###_116278623536232887,1,MakotoAI,0.0,0,3,3,score_below_80,MakotoAI,0.0,0,0.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116278623536232887,social_###_116278623536232887,2,MakotoAI,0.0,0,3,3,score_below_80,MakotoAI,0.0,0,0.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116280135588655283,social_###_116280135588655283,0,Wayfinder,90.0,0,3,3,retain,Wayfinder,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116280135588655283,social_###_116280135588655283,1,Wayfinder,90.0,0,3,3,retain,Wayfinder,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116280135588655283,social_###_116280135588655283,2,Wayfinder,90.0,0,3,3,retain,Wayfinder,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116290645081164150,social_###_116290645081164150,0,Gemini 3.1 Pro,93.33333333333333,0,3,3,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116290645081164150,social_###_116290645081164150,1,Gemini 3.1 Pro,93.33333333333333,0,3,3,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116290645081164150,social_###_116290645081164150,2,Gemini 3.1 Pro,93.33333333333333,0,3,3,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116291318977521205,social_###_116291318977521205,0,Gemini 3.1 Pro,86.66666666666667,0,3,3,retain,Gemini 3.1 Pro,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116291318977521205,social_###_116291318977521205,1,Gemini 3.1 Pro,86.66666666666667,0,3,3,retain,Gemini 3.1 Pro,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116291318977521205,social_###_116291318977521205,2,Gemini 3.1 Pro,86.66666666666667,0,3,3,retain,Gemini 3.1 Pro,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116296399164282355,social_###_116296399164282355,0,UvA-MT,100.0,0,3,3,retain,UvA-MT,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116296399164282355,social_###_116296399164282355,1,UvA-MT,100.0,0,3,3,retain,UvA-MT,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116296399164282355,social_###_116296399164282355,2,UvA-MT,100.0,0,3,3,retain,UvA-MT,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116302847686661173,social_###_116302847686661173,0,Gemini 3.1 Pro,91.25,0,4,4,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116302847686661173,social_###_116302847686661173,1,Gemini 3.1 Pro,91.25,0,4,4,retain,Gemini 3.1 Pro,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116302847686661173,social_###_116302847686661173,2,Gemini 3.1 Pro,91.25,0,4,4,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116302847686661173,social_###_116302847686661173,3,Gemini 3.1 Pro,91.25,0,4,4,retain,Gemini 3.1 Pro,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116308087427187775,social_###_116308087427187775,0,Lumen,86.25,0,4,4,retain,Lumen,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116308087427187775,social_###_116308087427187775,1,Lumen,86.25,0,4,4,retain,Lumen,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116308087427187775,social_###_116308087427187775,2,Lumen,86.25,0,4,4,retain,Lumen,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116308087427187775,social_###_116308087427187775,3,Lumen,86.25,0,4,4,retain,Lumen,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316102179143956,social_###_116316102179143956,0,GPT 5.5,90.0,0,5,5,retain,GPT 5.5,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316102179143956,social_###_116316102179143956,1,GPT 5.5,90.0,0,5,5,retain,GPT 5.5,80.0,0,80.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316102179143956,social_###_116316102179143956,2,GPT 5.5,90.0,0,5,5,retain,GPT 5.5,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316102179143956,social_###_116316102179143956,3,GPT 5.5,90.0,0,5,5,retain,GPT 5.5,95.0,0,95.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316102179143956,social_###_116316102179143956,4,GPT 5.5,90.0,0,5,5,retain,GPT 5.5,85.0,0,85.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316727640084135,social_###_116316727640084135,0,TRIVE,96.66666666666667,0,3,3,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316727640084135,social_###_116316727640084135,1,TRIVE,96.66666666666667,0,3,3,retain,TRIVE,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116316727640084135,social_###_116316727640084135,2,TRIVE,96.66666666666667,0,3,3,retain,TRIVE,90.0,0,90.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116317471803091787,social_###_116317471803091787,0,Lumen,91.66666666666667,0,3,3,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---kor_Hang,WMT26_###_social_###_eng_Latn_###_kor_Hang_###_116317471803091787,social_###_116317471803091787,1,Lumen,91.66666666666667,0,3,3,retain,Lumen,90.0,0,90.0,0,1
